latitude,longitude,public_positional_accuracy,scientific_name,common_name
37.7209188259,-122.4134807559,9,Pentagramma triangularis,goldback fern
37.7209149771,-122.4133556573,9,Polystichum munitum,western sword fern
37.72782222,-122.4079132,6,Heracleum maximum,common cowparsnip
37.79259389,-122.45529764,7,Ceanothus thyrsiflorus thyrsiflorus,
37.79259301,-122.4553966,17,Rubus ursinus,trailing blackberry
37.72767749,-122.4079064,8,Scrophularia californica,California beeplant
37.7930694,-122.45549861,11,Oenanthe sarmentosa,water parsley
37.72751567,-122.4078649,7,Salvia mellifera,black sage
37.78698,-122.4775,35,Polygonum paronychia,beach knotweed
37.7677289752,-122.443185028,17,Ribes sanguineum,Red-flowering Currant
37.7377383333,-122.4253466667,16,Hesperocyparis macrocarpa,Monterey Cypress
37.7689820901,-122.4421386236,8,Quercus agrifolia,coast live oak
37.7305523168,-122.4795834196,19,Pinus radiata,Monterey pine
37.8051701774,-122.4536032248,15,Camissoniopsis cheiranthifolia,beach suncup
37.8051701774,-122.4536032248,15,Artemisia pycnocephala,coastal sagewort
37.7693524026,-122.4150724524,15,Aesculus californica,California buckeye
37.7981314741,-122.4538632218,4,Ribes sanguineum,Red-flowering Currant
37.7427536901,-122.4168116973,4,Aesculus californica,California buckeye
37.7172682928,-122.3936782794,23,Quercus agrifolia,coast live oak
37.7396199199,-122.4403506655,23,Artemisia californica,California sagebrush
37.78631629,-122.47453295,8,Fragaria chiloensis,beach strawberry
37.767812647,-122.4416096417,6,Ribes sanguineum,Red-flowering Currant
37.7525633333,-122.39868,16,Eschscholzia californica,California poppy
37.78727011,-122.47656578,6,Cornus sericea,red osier dogwood
37.81290566,-122.37140591,7,Erigeron glaucus,seaside daisy
37.7177783333,-122.50332,10,Fragaria chiloensis,beach strawberry
37.71777,-122.5031966667,5,Fragaria chiloensis,beach strawberry
37.7587213631,-122.4548863266,35,Scrophularia californica,California beeplant
37.7593482038,-122.4561563676,35,Polypodium californicum,California Polypody
37.7592401717,-122.4582440776,33,Polypodium scouleri,leathery polypody
37.7677422467,-122.3998554565,14,Oenanthe sarmentosa,water parsley
37.7678260598,-122.3998274645,14,Galium triflorum,fragrant bedstraw
37.751921,-122.448178,44,Fragaria chiloensis,beach strawberry
37.75149,-122.4484,31,Eschscholzia californica,California poppy
37.753278,-122.447888,19,Sanicula arctopoides,Footsteps of spring
37.7401295677,-122.4523362984,4,Sidalcea malviflora,checkerbloom
37.784405,-122.508675,4,Salix lasiolepis,Arroyo Willow
37.7844616667,-122.5083466667,4,Dudleya farinosa,Bluff Lettuce
37.7979644062,-122.4543689099,8,Juncus effusus,Soft Rush
37.7980473033,-122.4541755394,6,Carex obnupta,slough sedge
37.7982970421,-122.4541865197,9,Oenanthe sarmentosa,water parsley
37.718009812,-122.4127046503,5,Artemisia californica,California sagebrush
37.7179574342,-122.4125844706,4,Ceanothus thyrsiflorus,blueblossom
37.7820348874,-122.5113696407,6,Hesperocyparis macrocarpa,Monterey Cypress
37.73932,-122.3742916667,13,Eschscholzia californica,California poppy
37.8041883333,-122.4212883333,4,Malva assurgentiflora,Island Mallow
37.79027576,-122.46977626,8,Heracleum maximum,common cowparsnip
37.8020133333,-122.40383,7,Fragaria vesca,woodland strawberry
37.7690805556,-122.4657666667,10,Physocarpus capitatus,Pacific ninebark
37.7907216667,-122.4848033333,4,Tanacetum bipinnatum,dune tansy
37.7240029117,-122.4530133886,4,Salvia spathacea,Hummingbird Sage
37.7397516277,-122.4520999287,7,Sanicula arctopoides,Footsteps of spring
37.7691416667,-122.4672616667,5,Claytonia perfoliata,miner's lettuce
37.7666001944,-122.4321977262,9,Artemisia californica,California sagebrush
37.7706796949,-122.3995267237,4,Heteromeles arbutifolia,Toyon
37.7408480225,-122.4409887941,37,Scrophularia californica,California beeplant
37.7398707345,-122.441774849,6,Urtica gracilis,slender stinging nettle
37.7125889808,-122.4252402039,5,Sidalcea malviflora,checkerbloom
37.766255,-122.51082,4,Fragaria chiloensis,beach strawberry
37.79753,-122.4541866667,8,Eschscholzia californica,California poppy
37.797,-122.4551616667,4,Diplacus aurantiacus,orange bush monkeyflower
37.7969883333,-122.4552383333,4,Eriophyllum staechadifolium,seaside woolly sunflower
37.7902616667,-122.4584666667,3,Ribes sanguineum,Red-flowering Currant
37.79327,-122.457795,14,Toxicodendron diversilobum,Pacific poison oak
37.7908366667,-122.481445,13,Lupinus chamissonis,Chamisso Bush Lupine
37.7690558417,-122.4656732418,2,Ribes sanguineum,Red-flowering Currant
37.79819062,-122.47795228,9,Viola adunca,hookedspur violet
37.7273897889,-122.4553647422,4,Baccharis pilularis,coyote brush
37.7274083789,-122.4552691787,4,Baccharis pilularis,coyote brush
37.7273910446,-122.4552775921,5,Baccharis pilularis,coyote brush
37.7701990586,-122.4408007042,9,Ribes sanguineum,Red-flowering Currant
37.7274062635,-122.4552775052,4,Baccharis pilularis,coyote brush
37.7882111001,-122.398294797,40,Diplacus aurantiacus,orange bush monkeyflower
37.77137,-122.4644,10,Scrophularia californica,California beeplant
37.7377199801,-122.4945587945,3,Claytonia perfoliata,miner's lettuce
37.7934633333,-122.4554133333,6,Ribes sanguineum,Red-flowering Currant
37.7236466667,-122.4244783333,23,Ceanothus thyrsiflorus,blueblossom
37.7809542946,-122.5102801611,19,Scrophularia californica,California beeplant
37.783918761,-122.5096287983,6,Ribes sanguineum,Red-flowering Currant
37.7845275449,-122.5070612413,5,Heracleum maximum,common cowparsnip
37.7846670617,-122.5075591264,10,Ceanothus thyrsiflorus,blueblossom
37.7387471956,-122.4553182718,30,Ribes malvaceum,Chaparral Currant
37.7562116667,-122.4028166667,35,Pseudotsuga menziesii,Douglas fir
37.7584533333,-122.4599083333,23,Sambucus cerulea,blue elder
37.7807716667,-122.5136466667,9,Dudleya farinosa,Bluff Lettuce
37.7236041,-122.475726,17,Claytonia perfoliata,miner's lettuce
37.7356627023,-122.4331199883,6,Frangula californica,coffeeberry
37.7928570612,-122.4598401972,3,Frangula californica,coffeeberry
37.7234459762,-122.477107756,3,Achillea millefolium,common yarrow
37.7233865212,-122.4765233463,4,Whipplea modesta,modesty
37.7953837204,-122.4585978181,15,Ribes sanguineum,Red-flowering Currant
37.8045588402,-122.4543747378,8,Castilleja affinis,Coast Paintbrush
37.8055666701,-122.4555547779,15,Fragaria chiloensis,beach strawberry
37.8038949203,-122.4600394313,15,Salix lasiolepis,Arroyo Willow
37.8049375835,-122.4597819393,15,Lupinus chamissonis,Chamisso Bush Lupine
37.7394,-122.4525833333,4,Sanicula arctopoides,Footsteps of spring
37.7665767942,-122.5061758522,3,Garrya elliptica,Coast silk tassel
37.7493382119,-122.4713745655,35,Tanacetum bipinnatum,dune tansy
37.8033818552,-122.4768564526,42,Sanicula crassicaulis,Pacific Sanicle
37.8018664579,-122.4777038365,40,Erigeron glaucus,seaside daisy
37.7503509015,-122.4490268449,4,Baccharis pilularis,coyote brush
37.7742694045,-122.3923940879,7,Quercus agrifolia,coast live oak
37.7737604523,-122.3931360576,13,Baccharis pilularis,coyote brush
37.812193,-122.3660377,9,Diplacus aurantiacus,orange bush monkeyflower
37.7245258168,-122.4766877388,3,Salvia spathacea,Hummingbird Sage
37.72457944,-122.47665813,9,Salvia spathacea,Hummingbird Sage
37.7235093015,-122.4771091809,25,Polystichum munitum,western sword fern
37.7236310581,-122.4770180323,4,Festuca rubra,red fescue
37.7238229385,-122.4229805139,9,Ceanothus thyrsiflorus,blueblossom
37.7136001587,-122.4503097534,18,Garrya elliptica,Coast silk tassel
37.7651420863,-122.4383274588,4,Sanicula arctopoides,Footsteps of spring
37.7706870557,-122.4761676867,9,Rubus parviflorus,thimbleberry
37.792755,-122.455125,10,Ribes malvaceum,Chaparral Currant
37.79292,-122.4548416667,3,Aesculus californica,California buckeye
37.792995,-122.4548116667,4,Prunus ilicifolia,hollyleaf cherry
37.792595,-122.4547366667,4,Fragaria vesca,woodland strawberry
37.792975,-122.4544966667,19,Lonicera involucrata ledebourii,coast twinberry
37.8037128037,-122.4773213267,7,Baccharis pilularis,coyote brush
37.8038275083,-122.4775737897,6,Fragaria chiloensis,beach strawberry
37.756120395,-122.4720491936,5,Polypodium scouleri,leathery polypody
37.8080537038,-122.4769894034,4,Sanicula arctopoides,Footsteps of spring
37.78885077,-122.47026248,8,Prunus ilicifolia,hollyleaf cherry
37.78997844,-122.47245849,3,Eriogonum latifolium,Seaside Buckwheat
37.7899773,-122.4731402,5,Hesperocyparis macrocarpa,Monterey Cypress
37.78967821,-122.47012094,6,Ribes sanguineum,Red-flowering Currant
37.7684783333,-122.44075,6,Ribes sanguineum,Red-flowering Currant
37.7273995936,-122.4548926201,4,Baccharis pilularis,coyote brush
37.7395260286,-122.4415662234,12,Oemleria cerasiformis,Osoberry
37.8059173845,-122.4551184846,7,Leymus mollis,American lyme grass
37.765555,-122.4377833333,38,Sanicula arctopoides,Footsteps of spring
37.7651283333,-122.4384833333,4,Sanicula arctopoides,Footsteps of spring
37.8074,-122.4770716667,4,Sanicula arctopoides,Footsteps of spring
37.79988,-122.4785916667,5,Castilleja affinis affinis,Coast Paintbrush
37.7709186741,-122.5039925339,24,Acer macrophyllum,bigleaf maple
37.7879019869,-122.4724800669,15,Ceanothus thyrsiflorus,blueblossom
37.7891531802,-122.4703306581,8,Ribes sanguineum,Red-flowering Currant
37.7886953296,-122.4704420001,8,Sambucus racemosa,red-berried elder
37.78882675,-122.4702750486,8,Oemleria cerasiformis,Osoberry
37.8047666667,-122.4614716667,4,Tanacetum bipinnatum,dune tansy
37.7180389482,-122.4104662612,4,Viola pedunculata,California Golden Violet
37.7312716667,-122.49803,45,Claytonia perfoliata,miner's lettuce
37.7363232198,-122.4401280564,5,Eschscholzia californica,California poppy
37.7927816756,-122.4551790208,37,Oemleria cerasiformis,Osoberry
37.7371559718,-122.4408907073,43,Oemleria cerasiformis,Osoberry
37.7377361129,-122.4415354806,4,Oemleria cerasiformis,Osoberry
37.7381065954,-122.4417953008,4,Oemleria cerasiformis,Osoberry
37.7458977463,-122.4334176412,13,Sanicula arctopoides,Footsteps of spring
37.7459003208,-122.4334733785,6,Chlorogalum pomeridianum,wavy-leafed soap plant
37.7420382151,-122.4410378393,4,Berberis pinnata,California barberry
37.7420345424,-122.441038382,5,Eschscholzia californica,California poppy
37.7515333333,-122.4472666667,7,Lupinus albifrons,Silver Bush Lupine
37.7507633333,-122.44757,15,Sidalcea malviflora,checkerbloom
37.7527116667,-122.447595,4,Phacelia californica,California phacelia
37.75155,-122.4478383333,8,Iris douglasiana,Douglas iris
37.7377616667,-122.4415666667,4,Oemleria cerasiformis,Osoberry
37.7427716667,-122.4448083333,4,Berberis pinnata,California barberry
37.770595,-122.392845,19,Eschscholzia californica,California poppy
37.7399496021,-122.4406136971,23,Lomatium dasycarpum,woollyfruit desertparsley
37.77779709,-122.51343322,9,Erigeron glaucus,seaside daisy
37.71347855,-122.49115515,8,Scrophularia californica,California beeplant
37.71467157,-122.4855393,7,Eschscholzia californica,California poppy
37.7320891433,-122.4939333369,3,Fragaria chiloensis,beach strawberry
37.7872900843,-122.4759750443,6,Ribes sanguineum,Red-flowering Currant
37.7976261192,-122.475350953,8,Oemleria cerasiformis,Osoberry
37.7662441655,-122.4738017624,8,Pinus radiata,Monterey pine
37.7665533333,-122.472445,3,Aristolochia californica,California Dutchman's Pipe
37.77300301,-122.45922343,7,Marah fabacea,California manroot
37.7411322948,-122.4332283252,3,Baccharis pilularis,coyote brush
37.7565083333,-122.4418866667,25,Claytonia perfoliata,miner's lettuce
37.7582133333,-122.4417283333,14,Eschscholzia californica,California poppy
37.7930973078,-122.4552727383,15,Garrya elliptica,Coast silk tassel
37.7930867366,-122.4551305812,1,Oemleria cerasiformis,Osoberry
37.7930613019,-122.4551131468,1,Ceanothus thyrsiflorus,blueblossom
37.7929272396,-122.4550906868,1,Oemleria cerasiformis,Osoberry
37.7927614903,-122.4551234896,1,Sambucus racemosa,red-berried elder
37.7929054324,-122.4548334747,2,Toxicodendron diversilobum,Pacific poison oak
37.7928609216,-122.454817202,2,Lonicera involucrata ledebourii,coast twinberry
37.7929361661,-122.4547688325,2,Ribes sanguineum,Red-flowering Currant
37.7927475247,-122.4546889695,2,Garrya elliptica,Coast silk tassel
37.7926508292,-122.4547104271,2,Lonicera involucrata,twinberry honeysuckle
37.7924210565,-122.4541999024,2,Fragaria chiloensis,beach strawberry
37.7917896827,-122.4547216982,4,Diplacus aurantiacus,orange bush monkeyflower
37.7917881734,-122.4548719019,4,Ceanothus thyrsiflorus,blueblossom
37.7916352841,-122.4556846113,8,Frangula californica,coffeeberry
37.7915034859,-122.455137292,8,Marah fabacea,California manroot
37.7914079123,-122.4549388085,8,Aesculus californica,California buckeye
37.7934785684,-122.4565426962,8,Quercus agrifolia,coast live oak
37.7929419412,-122.4545930053,15,Adiantum jordanii,California Maidenhair Fern
37.7329793916,-122.4200531142,22,Equisetum telmateia braunii,Braun's Giant Horsetail
37.7504654189,-122.455424445,42,Pteridium aquilinum,common bracken
37.7650833333,-122.439925,4,Sidalcea malviflora,checkerbloom
37.7394323476,-122.4116687223,38,Claytonia perfoliata,miner's lettuce
37.739407661,-122.4116232324,9,Claytonia perfoliata,miner's lettuce
37.7231150167,-122.4777672441,4,Woodwardia fimbriata,giant chain fern
37.7231557947,-122.4777916354,3,Pinus radiata,Monterey pine
37.7383616667,-122.4554133333,4,Sambucus racemosa,red-berried elder
37.7383533333,-122.4554216667,4,Sambucus racemosa,red-berried elder
37.7383833333,-122.4554216667,4,Polystichum munitum,western sword fern
37.7266507257,-122.4496957427,46,Eschscholzia californica,California poppy
37.74037063,-122.44040648,7,Dudleya farinosa,Bluff Lettuce
37.7266821452,-122.4497975876,3,Eschscholzia californica,California poppy
37.7423533333,-122.4942383333,3,Layia platyglossa,tidy tips
37.74037831,-122.4405366,8,Taraxia ovata,Sun Cup
37.7458352549,-122.3754168303,5,Artemisia californica,California sagebrush
37.7179484535,-122.4138504547,4,Taraxia ovata,Sun Cup
37.726775,-122.4499966667,3,Ceanothus thyrsiflorus,blueblossom
37.7153982595,-122.4856216741,10,Hesperocyparis macrocarpa,Monterey Cypress
37.7673999714,-122.472993593,12,Malvaviscus arboreus,Turk's cap
37.7741600036,-122.4595418301,40,Quercus agrifolia,coast live oak
37.74247832,-122.44367812,7,Oemleria cerasiformis,Osoberry
37.7425616667,-122.4449533333,4,Oemleria cerasiformis,Osoberry
37.8056616667,-122.4552216667,4,Fragaria chiloensis,beach strawberry
37.7328973602,-122.4200571543,22,Heracleum maximum,common cowparsnip
37.732886989,-122.4200454367,21,Scrophularia californica,California beeplant
37.7083466667,-122.46672,4,Eschscholzia californica,California poppy
37.709955764,-122.3868681863,9,Heteromeles arbutifolia,Toyon
37.7099137288,-122.386928117,4,Heteromeles arbutifolia,Toyon
37.7106823287,-122.3871316231,4,Quercus agrifolia,coast live oak
37.7367556351,-122.4211336092,8,Sambucus cerulea,blue elder
37.7923133333,-122.4577716667,5,Achillea millefolium,common yarrow
37.7928416667,-122.45568,3,Heracleum maximum,common cowparsnip
37.7925616667,-122.4553,4,Ceanothus thyrsiflorus,blueblossom
37.7925633333,-122.4553133333,4,Scrophularia californica,California beeplant
37.7927166667,-122.45475,37,Artemisia douglasiana,California mugwort
37.7931633333,-122.4566633333,5,Claytonia perfoliata,miner's lettuce
37.792755,-122.45517,4,Oemleria cerasiformis,Osoberry
37.792175,-122.4564216667,4,Eschscholzia californica,California poppy
37.7863583333,-122.456855,40,Claytonia perfoliata,miner's lettuce
37.7988804778,-122.4748073378,8,Claytonia perfoliata,miner's lettuce
37.7970116523,-122.4752628413,8,Ribes sanguineum,Red-flowering Currant
37.7971629064,-122.47586304,8,Ceanothus thyrsiflorus,blueblossom
37.7971341494,-122.4757181204,8,Artemisia californica,California sagebrush
37.7970534898,-122.4762355085,4,Rubus parviflorus,thimbleberry
37.7156991057,-122.3932048763,49,Prunus ilicifolia,hollyleaf cherry
37.7561430395,-122.4505642858,7,Eschscholzia californica,California poppy
37.7428039193,-122.4133710936,7,Eschscholzia californica,California poppy
37.74274797,-122.41234417,4,Chlorogalum pomeridianum,wavy-leafed soap plant
37.74285915,-122.41185609,5,Sanicula arctopoides,Footsteps of spring
37.7671283333,-122.4699333333,5,Woodwardia fimbriata,giant chain fern
37.7676220747,-122.4757636385,4,Ribes sanguineum,Red-flowering Currant
37.7131310385,-122.3898085428,40,Crassula connata,sand pygmyweed
37.8024622812,-122.4482255945,9,Pteridium aquilinum,common bracken
37.7403033333,-122.4408633333,16,Crassula connata,sand pygmyweed
37.7398533333,-122.4407883333,12,Taraxia ovata,Sun Cup
37.7722840595,-122.4568466016,36,Galium aparine,catchweed bedstraw
37.8003583333,-122.474105,4,Claytonia perfoliata,miner's lettuce
37.7984966667,-122.4760283333,3,Claytonia perfoliata,miner's lettuce
37.796555,-122.4727333333,3,Pteridium aquilinum,common bracken
37.7962283333,-122.4664466667,4,Eschscholzia californica,California poppy
37.796245,-122.4663466667,4,Claytonia perfoliata,miner's lettuce
37.7956666667,-122.46453,4,Claytonia perfoliata,miner's lettuce
37.7163416667,-122.3928666667,4,Oemleria cerasiformis,Osoberry
37.71692,-122.423805,4,Eschscholzia californica,California poppy
37.71652,-122.394355,4,Chlorogalum pomeridianum,wavy-leafed soap plant
37.7152583333,-122.3938216667,4,Eschscholzia californica,California poppy
37.71407,-122.3911216667,4,Viola pedunculata,California Golden Violet
37.7132133333,-122.3908383333,4,Ceanothus thyrsiflorus,blueblossom
37.7156633333,-122.3956616667,4,Lupinus albifrons,Silver Bush Lupine
37.7155633333,-122.3956666667,4,Dudleya farinosa,Bluff Lettuce
37.7656133333,-122.43692,40,Pentagramma triangularis,goldback fern
37.7698966667,-122.461605,7,Hesperocyparis macrocarpa,Monterey Cypress
37.7707441673,-122.4621419697,31,Ribes sanguineum,Red-flowering Currant
37.8014717885,-122.4513724163,15,Eschscholzia californica,California poppy
37.8027536637,-122.4518117321,2,Ribes sanguineum,Red-flowering Currant
37.802739,-122.451812,26,Frangula californica,coffeeberry
37.7665230912,-122.4613002409,3,Quercus agrifolia,coast live oak
37.7138633333,-122.42543,5,Eschscholzia californica,California poppy
37.7737283333,-122.4566883333,7,Scrophularia californica,California beeplant
37.7367859432,-122.4537598795,4,Ceanothus thyrsiflorus,blueblossom
37.7382747783,-122.4415101485,4,Oemleria cerasiformis,Osoberry
37.738413768,-122.4413955531,4,Ribes sanguineum,Red-flowering Currant
37.7379533333,-122.4533616667,4,Hesperocyparis macrocarpa,Monterey Cypress
37.7552224518,-122.4483219618,23,Viola adunca,hookedspur violet
37.7447589702,-122.3744527857,23,Crassula connata,sand pygmyweed
37.7875719676,-122.472733919,1,Artemisia californica,California sagebrush
37.78800863,-122.472452008,2,Morella californica,Pacific Wax myrtle
37.7877401478,-122.472615004,1,Aesculus californica,California buckeye
37.7882199819,-122.4758786034,15,Frangula californica,coffeeberry
37.78772653,-122.46949103,7,Oemleria cerasiformis,Osoberry
37.7905116667,-122.4010166667,14,Baccharis pilularis,coyote brush
37.7176705584,-122.4208831709,9,Eschscholzia californica,California poppy
37.7434191467,-122.4174084052,40,Sanicula arctopoides,Footsteps of spring
37.7178216667,-122.4982383333,7,Ceanothus thyrsiflorus,blueblossom
37.71798,-122.498025,6,Sisyrinchium bellum,western blue-eyed grass
37.7660216667,-122.4766166667,4,Garrya elliptica,Coast silk tassel
37.7327383333,-122.3842616667,3,Heteromeles arbutifolia,Toyon
37.8080537144,-122.4770523669,23,Arabis blepharophylla,Coast Rockcress
37.7248661957,-122.4768161412,13,Quercus agrifolia,coast live oak
37.71309114,-122.48646324,6,Quercus agrifolia,coast live oak
37.7985642639,-122.4609525458,8,Phacelia californica,California phacelia
37.7985859631,-122.4609924565,2,Armeria maritima,Sea Thrift
37.7986561702,-122.4609872613,15,Erigeron glaucus,seaside daisy
37.7986480579,-122.4610623632,15,Phacelia californica,California phacelia
37.7974230972,-122.4543136588,1,Lonicera involucrata,twinberry honeysuckle
37.7971952753,-122.4545645298,4,Diplacus aurantiacus,orange bush monkeyflower
37.7971224347,-122.4547863693,4,Lonicera hispidula,Pink Honeysuckle
37.7972415985,-122.454657706,4,Heteromeles arbutifolia,Toyon
37.7972098069,-122.4547837698,4,Ribes sanguineum,Red-flowering Currant
37.7968277847,-122.4564484107,4,Toxicodendron diversilobum,Pacific poison oak
37.7976296266,-122.4541699463,4,Eschscholzia californica,California poppy
37.7984743711,-122.453730064,4,Aesculus californica,California buckeye
37.7425162278,-122.4450427638,9,Oemleria cerasiformis,Osoberry
37.7537883333,-122.39962,11,Achillea millefolium,common yarrow
37.7591351193,-122.4636309358,24,Geranium,geraniums and cranesbills
37.7340995428,-122.4391622936,6,Cardamine californica,milkmaids
37.7340552444,-122.4393379783,6,Oemleria cerasiformis,Osoberry
37.8040993726,-122.4568504562,4,Heteromeles arbutifolia,Toyon
37.7922583498,-122.4572131666,8,Eschscholzia californica,California poppy
37.7920654881,-122.4572134019,2,Dipterostemon capitatus capitatus,
37.7549583333,-122.396675,4,Eschscholzia californica,California poppy
37.7548,-122.39775,4,Eschscholzia californica,California poppy
37.7546,-122.39747,4,Dipterostemon capitatus capitatus,
37.7545966667,-122.39743,4,Dipterostemon capitatus capitatus,
37.8018033182,-122.478868641,2,Eschscholzia californica,California poppy
37.8017899662,-122.4788910692,4,Chlorogalum pomeridianum,wavy-leafed soap plant
37.8017351329,-122.4790453416,1,Marah fabacea,California manroot
37.8016673149,-122.4791090441,1,Scrophularia californica,California beeplant
37.801676973,-122.4791338772,1,Toxicodendron diversilobum,Pacific poison oak
37.8018285037,-122.478904895,1,Artemisia californica,California sagebrush
37.8019354836,-122.4788946785,2,Ranunculus californicus,California buttercup
37.8019659252,-122.4784214701,1,Achillea millefolium,common yarrow
37.8019039355,-122.4783786951,1,Heteromeles arbutifolia,Toyon
37.8017264434,-122.4778970068,2,Ribes sanguineum,Red-flowering Currant
37.8017460735,-122.4778539574,2,Diplacus aurantiacus,orange bush monkeyflower
37.8017746842,-122.4778847357,2,Ceanothus thyrsiflorus,blueblossom
37.756072998,-122.4707717896,35,Fragaria chiloensis,beach strawberry
37.7945633333,-122.4737866667,46,Claytonia perfoliata,miner's lettuce
37.7120083333,-122.502845,18,Erigeron glaucus,seaside daisy
37.7231115802,-122.450437965,4,Ceanothus thyrsiflorus,blueblossom
37.7233428369,-122.4528451638,9,Salvia mellifera,black sage
37.78620505,-122.47460119,11,Fragaria chiloensis,beach strawberry
37.8081665039,-122.4730377197,4,Scrophularia californica,California beeplant
37.7828258348,-122.5117609706,11,Ceanothus thyrsiflorus,blueblossom
37.7498033333,-122.4469083333,4,Sidalcea malviflora,checkerbloom
37.7496916667,-122.4467383333,4,Sanicula arctopoides,Footsteps of spring
37.7746083333,-122.48928,14,Phytolacca,Pokeweeds
37.7905456705,-122.469682725,4,Achillea millefolium,common yarrow
37.7534484863,-122.4472732544,35,Sanicula arctopoides,Footsteps of spring
37.7181856692,-122.46273996,4,Sanicula arctopoides,Footsteps of spring
37.7922899709,-122.456279098,4,Frangula californica,coffeeberry
37.7911649589,-122.4598186894,8,Ceanothus thyrsiflorus,blueblossom
37.7922094385,-122.4576885671,15,Achillea millefolium,common yarrow
37.7919381312,-122.4577529401,15,Calandrinia menziesii,red maids
37.807588518,-122.4715673934,8,Sambucus racemosa,red-berried elder
37.8077092973,-122.4715287191,8,Oemleria cerasiformis,Osoberry
37.8060684087,-122.4720440746,8,Heteromeles arbutifolia,Toyon
37.7436607217,-122.4150924219,8,Sanicula arctopoides,Footsteps of spring
37.8008200004,-122.4695554411,22,Oemleria cerasiformis,Osoberry
37.75195523,-122.44651287,8,Scrophularia californica,California beeplant
37.8009854325,-122.4698393374,35,Aesculus californica,California buckeye
37.8065788128,-122.4711586233,1,Oemleria cerasiformis,Osoberry
37.80659237,-122.4711881276,1,Ceanothus thyrsiflorus,blueblossom
37.7651419733,-122.4396436306,4,Dipterostemon capitatus capitatus,
37.764923183,-122.4397425922,2,Sidalcea malviflora,checkerbloom
37.7666697326,-122.4714396616,5,Petasites frigidus palmatus,Western Sweet Coltsfoot
37.7923637024,-122.4577310589,4,Eschscholzia californica,California poppy
37.792144345,-122.4574273932,21,Calandrinia menziesii,red maids
37.792083663,-122.4575248641,3,Calandrinia menziesii,red maids
37.7981694444,-122.4795777778,4,Sidalcea malviflora,checkerbloom
37.7976996219,-122.4540739508,4,Fragaria chiloensis,beach strawberry
37.7976562908,-122.454107513,8,Eschscholzia californica,California poppy
37.784275,-122.5018533333,27,Ceanothus thyrsiflorus,blueblossom
37.721522982,-122.4778678956,8,Artemisia californica,California sagebrush
37.7216477,-122.4777792,31,Geranium,geraniums and cranesbills
37.7216425343,-122.4778273904,6,Salvia spathacea,Hummingbird Sage
37.790975,-122.474555,13,Armeria maritima californica,California Thrift
37.7921916667,-122.4582833333,3,Lonicera involucrata,twinberry honeysuckle
37.7918583333,-122.457895,4,Eschscholzia californica,California poppy
37.79243,-122.4577466667,3,Achillea millefolium,common yarrow
37.7286484558,-122.4852320832,5,Fragaria chiloensis,beach strawberry
37.7290935349,-122.4870185183,5,Lupinus arboreus,coastal bush lupine
37.7281835536,-122.4928019476,5,Pteridium aquilinum pubescens,Hairy brackenfern
37.7652496286,-122.4383820222,5,Sanicula arctopoides,Footsteps of spring
37.8025070325,-122.4527043469,8,Heteromeles arbutifolia,Toyon
37.7665533333,-122.458245,4,Aesculus californica,California buckeye
37.7665166667,-122.4579466667,4,Sambucus racemosa,red-berried elder
37.7129816527,-122.390139244,24,Dipterostemon capitatus capitatus,
37.7800616667,-122.4501116667,25,Claytonia perfoliata,miner's lettuce
37.74307,-122.4161,4,Primula clevelandii,Padre's Shooting Star
37.74307,-122.4161,4,Toxicoscordion fremontii,Fremont's Death Camas
37.7429666667,-122.4162366667,4,Viola pedunculata pedunculata,
37.742955,-122.41623,4,Sanicula arctopoides,Footsteps of spring
37.7556335678,-122.4456976944,4,Sanicula arctopoides,Footsteps of spring
37.7910493784,-122.4740662197,31,Vinealobryum insulanum,Cylindric Beard-moss
37.7087986055,-122.3766299543,4,Achillea millefolium,common yarrow
37.708853921,-122.3767052126,4,Chlorogalum pomeridianum,wavy-leafed soap plant
37.7886734042,-122.4698068937,23,Oemleria cerasiformis,Osoberry
37.74385,-122.4140166667,4,Pentagramma triangularis,goldback fern
37.743595,-122.4118883333,16,Sanicula arctopoides,Footsteps of spring
37.8072815422,-122.4771866394,25,Erigeron glaucus,seaside daisy
37.8073528122,-122.4770981505,27,Vicia gigantea,giant vetch
37.8080893767,-122.4770173075,30,Sanicula arctopoides,Footsteps of spring
37.8080700443,-122.4770559946,46,Arabis blepharophylla,Coast Rockcress
37.8021990075,-122.4479641088,9,Woodwardia fimbriata,giant chain fern
37.7921466667,-122.4582833333,3,Lonicera involucrata ledebourii,coast twinberry
37.792225,-122.457755,4,Achillea millefolium,common yarrow
37.792545,-122.4564966667,3,Eschscholzia californica,California poppy
37.7918583333,-122.4568416667,4,Ranunculus californicus,California buttercup
37.7356083333,-122.4862133333,4,Oemleria cerasiformis,Osoberry
37.791014714,-122.4745399872,23,Fragaria chiloensis,beach strawberry
37.7910102653,-122.4745254505,23,Armeria maritima californica,California Thrift
37.7694396973,-122.4753799438,13,Claytonia perfoliata,miner's lettuce
37.7430548519,-122.4169448019,8,Artemisia californica,California sagebrush
37.7430917323,-122.4172510767,7,Salvia spathacea,Hummingbird Sage
37.7402583333,-122.4408333333,20,Sidalcea malviflora,checkerbloom
37.7431966667,-122.4158083333,7,Ceanothus thyrsiflorus,blueblossom
37.738205,-122.3732216667,4,Ceanothus thyrsiflorus,blueblossom
37.7382283333,-122.3729333333,4,Eschscholzia californica,California poppy
